305,1149.57,2870.4,0.400491221,Gigabit Ethernet,10G Ethernet
306,1145.41,2365.44,0.484227036,Gigabit Ethernet,10G Ethernet
307,1144.84,1332.979,0.858858242,Omnipath,Intel Omni-Path
308,1144.84,1332.979,0.858858242,Omnipath,Intel Omni-Path
309,1142.44,1156.845,0.987548029,Omnipath,Intel Omni-Path
310,1142.232,1591.296,0.717799831,Infiniband,Infiniband FDR
311,1142,2278.464,0.501214854,Gigabit Ethernet,10G Ethernet
312,1142,2278.464,0.501214854,Gigabit Ethernet,100G Ethernet
313,1142,2278.464,0.501214854,Gigabit Ethernet,10G Ethernet
314,1142,2278.464,0.501214854,Gigabit Ethernet,10G Ethernet
315,1142,2235.456,0.51085774,Gigabit Ethernet,25G Ethernet
316,1128,2380.8,0.473790323,Gigabit Ethernet,10G Ethernet
317,1128,2380.8,0.473790323,Gigabit Ethernet,10G Ethernet
318,1128,2160,0.522222222,Gigabit Ethernet,25G Ethernet
319,1128,2160,0.522222222,Gigabit Ethernet,25G Ethernet
320,1128,2160,0.522222222,Gigabit Ethernet,25G Ethernet
321,1128,2120,0.532075472,Gigabit Ethernet,25G Ethernet
322,1128,2120,0.532075472,Gigabit Ethernet,25G Ethernet
323,1128,2120,0.532075472,Gigabit Ethernet,10G Ethernet
324,1127.49,2296.32,0.490998641,Gigabit Ethernet,10G Ethernet
325,1127.154,1548.288,0.728000217,Infiniband,Infiniband FDR
326,1127,2235.456,0.5041477,Gigabit Ethernet,100G Ethernet
327,1127,2235.456,0.5041477,Gigabit Ethernet,100G Ethernet
328,1127,2235.456,0.5041477,Gigabit Ethernet,100G Ethernet
329,1127,2235.456,0.5041477,Gigabit Ethernet,100G Ethernet
330,1124,2280.96,0.492774972,Gigabit Ethernet,10G Ethernet
331,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
332,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
333,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
334,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
335,1123.15,1413.12,0.794801574,Gigabit Ethernet,40G Ethernet
